"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"SL","2024-07-23","85.5","-2.02","5.5","Walker, Christian",572233,679525,,"foul",,,,,5,"Christian Walker out on a sacrifice fly to right fielder Hunter Renfroe.   Corbin Carroll scores.","R","R","R","KC","AZ","S",,,1,0,2024,"0.32","0.11","-0.2","2.7",682998,606466,592626,0,1,"Top",,,,,,,3.616281309509227,-124.55727854797406,-0.6058577246555765,2.7161852115876877,23.49712984725868,-31.097688299401977,"3.39","1.51",384,"106.9",36,"85.5",2456,"6.1",746281,666023,521692,672580,679845,677951,680118,641658,592669,"54.43",,,,,,,,4,2,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",65,"0","-0.135","78.2","8.1",,"0.135","106.9",0,0,"0.337","0.663",26,33,26,33,1,0,4,1,6,1,"2.98","-0.32","-0.32","30.6"
"SI","2024-07-23","95.2","-2.38","5.71","Walker, Christian",572233,663704,"strikeout","swinging_strike",,,,,1,"Christian Walker strikes out swinging.","R","R","R","KC","AZ","S",2,,3,2,2024,"-1.33","0.59","-0.65","3.02",,,606466,1,8,"Top",,,,,,,7.672674978221323,-138.5625485531683,-2.820780686784377,-18.859607235139006,27.89988172652141,-24.147843200361716,"3.39","1.51",,,,"97",2353,"7.1",746281,666023,521692,672580,679845,677951,680118,641658,592669,"53.41",,0,"0",1,0,0,,56,6,"Sinker",1,5,5,1,5,1,5,1,"Standard","Standard",225,"0.003","-0.361","67.9","5.7",,"0.361",,-4,4,"0.032","0.968",27,33,28,33,1,3,9,1,1,1,"1.91","1.33","1.33","30.7"
"SL","2024-07-23","86","-2.03","5.51","Walker, Christian",572233,679525,,"ball",,,,,13,"Christian Walker out on a sacrifice fly to right fielder Hunter Renfroe.   Corbin Carroll scores.","R","R","R","KC","AZ","B",,,0,0,2024,"0.12","-0.01","-0.47","1.19",682998,606466,592626,0,1,"Top",,,,,,,3.4404775669856167,-125.12393877891195,-3.9275048772393912,0.5102730358273536,26.8723669878909,-31.65643527651223,"3.39","1.62",,,,"85.4",2451,"6.1",746281,666023,521692,672580,679845,677951,680118,641658,592669,"54.45",,,,,,,,4,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",22,"0","0.064",,,,"-0.064",,0,0,"0.337","0.663",26,33,26,33,1,0,4,1,6,1,"3.11","-0.12","-0.12","31.3"
"SL","2024-07-23","88.4","-2.54","5.6","Walker, Christian",572233,663704,,"ball",,,,,11,"Christian Walker strikes out swinging.","R","R","R","KC","AZ","B",,,2,2,2024,"0.56","0.23","-0.81","3.82",,,606466,1,8,"Top",,,,,,,3.0940158745039987,-128.8725886572507,1.1703257944262604,5.806197423650507,21.943768767534507,-29.962841245413497,"3.39","1.66",,,,"90.1",2370,"6.8",746281,666023,521692,672580,679845,677951,680118,641658,592669,"53.69",,,,,,,,56,5,"Slider",1,5,5,1,5,1,5,1,"Standard","Standard",128,"0","0.09",,,,"-0.09",,-4,4,"0.032","0.968",27,33,28,33,1,3,9,1,1,1,"2.63","-0.56","-0.56","29.4"
"CU","2024-07-23","85.9","-2.42","5.74","Walker, Christian",572233,663704,,"blocked_ball",,,,,14,"Christian Walker strikes out swinging.","R","R","R","KC","AZ","B",,,1,2,2024,"1.09","-1.02","0.82","0.33",,,606466,1,8,"Top",,,,,,,5.501327744273533,-124.97326022077544,-4.468933225924652,10.183218415265005,26.462977579575536,-42.12195390087845,"3.35","1.64",,,,"86.3",2860,"6.7",746281,666023,521692,672580,679845,677951,680118,641658,592669,"53.82",,,,,,,,56,4,"Curveball",1,5,5,1,5,1,5,1,"Standard","Standard",46,"0","0.056",,,,"-0.056",,-4,4,"0.032","0.968",27,33,28,33,1,3,9,1,1,1,"4.13","-1.09","-1.09","34.8"
"SI","2024-07-23","96","-2.42","5.72","Walker, Christian",572233,663704,,"foul",,,,,13,"Christian Walker strikes out swinging.","R","R","R","KC","AZ","S",,,1,1,2024,"-1.35","0.78","-1.08","2.27",,,606466,1,8,"Top",,,,,,,6.648518655843783,-139.61847864231402,-5.376065288905599,-19.101708000664356,29.006998402105307,-20.99621348416415,"3.39","1.51",2,"77.8",-43,"97.2",2366,"6.8",746281,666023,521692,672580,679845,677951,680118,641658,592669,"53.68",,,,,,,,56,3,"Sinker",1,5,5,1,5,1,5,1,"Standard","Standard",229,"0","-0.069","59.5","6.4",,"0.069","88.0",-4,4,"0.032","0.968",27,33,28,33,1,3,9,1,1,1,"1.68","1.35","1.35","30.3"
"SI","2024-07-23","95.7","-2.31","5.69","Walker, Christian",572233,663704,,"ball",,,,,14,"Christian Walker strikes out swinging.","R","R","R","KC","AZ","B",,,0,1,2024,"-1.6","0.5","0.52","1.37",,,606466,1,8,"Top",,,,,,,11.200449034707649,-138.78917633725584,-6.986609219183727,-23.14671969996645,29.31142448510504,-24.237755694101068,"3.47","1.72",,,,"96.8",2360,"7",746281,666023,521692,672580,679845,677951,680118,641658,592669,"53.53",,,,,,,,56,2,"Sinker",1,5,5,1,5,1,5,1,"Standard","Standard",232,"0","0.035",,,,"-0.035",,-4,4,"0.032","0.968",27,33,28,33,1,3,9,1,1,1,"1.99","1.6","1.6","30.5"
"CU","2024-07-23","85.4","-2.33","5.86","Walker, Christian",572233,663704,,"called_strike",,,,,8,"Christian Walker strikes out swinging.","R","R","R","KC","AZ","S",,,0,0,2024,"1.27","-0.79","-0.07","1.84",,,606466,1,8,"Top",,,,,,,2.800347638738413,-124.41296520377256,-1.5730113054297399,12.543445780800868,26.074335279623106,-40.22300084818704,"3.32","1.64",,,,"86.2",2802,"6.8",746281,666023,521692,672580,679845,677951,680118,641658,592669,"53.69",,,,,,,,56,1,"Curveball",1,5,5,1,5,1,5,1,"Standard","Standard",49,"0","-0.047",,,,"0.047",,-4,4,"0.032","0.968",27,33,28,33,1,3,9,1,1,1,"3.92","-1.27","-1.27","36.1"
"CH","2024-07-22","83.7","0.83","6.15","Walker, Christian",572233,666142,"field_out","hit_into_play",,,,,8,"Christian Walker pops out to first baseman Vinnie Pasquantino in foul territory.","R","R","L","KC","AZ","X",3,"popup",2,2,2024,"1.17","0.77","0.28","1.96",,,,2,5,"Top",191.37,154.46,,,,,-3.5988946312920493,-121.79449559328233,-4.804307960376529,12.370497648310632,22.815808537975954,-23.781519085077473,"3.4","1.52",177,"87.3",64,"84",2000,"6.4",746280,521692,686469,624428,672580,677951,671221,664728,592669,"54.14",0.014,0.018,"0",1,0,0,3,45,5,"Changeup",8,3,3,8,3,8,3,8,"Standard","Standard",121,"0.004","-0.084","79.5","8.0",0.026,"0.084","88.0",5,-5,"0.961","0.039",26,33,27,33,3,2,10,1,6,1,"2.47","1.17","-1.17","45.8"
"FC","2024-07-22","90.1","0.98","6.21","Walker, Christian",572233,666142,,"foul",,,,,6,"Christian Walker pops out to first baseman Vinnie Pasquantino in foul territory.","R","R","L","KC","AZ","S",,,2,1,2024,"0.02","0.84","0.32","2.11",,,,2,5,"Top",,,,,,,-1.6919204902038296,-131.1782657099774,-6.079351019571022,0.6006725694107591,25.185719270213575,-21.396930018962763,"3.4","1.52",181,"68.3",41,"90.5",2534,"6.3",746280,521692,686469,624428,672580,677951,671221,664728,592669,"54.22",,,,,,,,45,4,"Cutter",8,3,3,8,3,8,3,8,"Standard","Standard",147,"0","-0.032","77.6","7.9",,"0.032","88.0",5,-5,"0.961","0.039",26,33,27,33,3,2,10,1,6,1,"1.94","0.02","-0.02","42.9"
"FF","2024-07-22","95.4","0.64","6.28","Walker, Christian",572233,666142,,"ball",,,,,7,"Christian Walker pops out to first baseman Vinnie Pasquantino in foul territory.","R","R","L","KC","AZ","B",,,1,1,2024,"0.9","1.53","-0.47","1.6",,,,2,5,"Top",,,,,,,-4.952903895849409,-138.50381597741975,-10.05422399237172,12.68382148814074,31.47896798517141,-10.445853172809302,"3.47","1.6",,,,"95.1",2621,"6.3",746280,521692,686469,624428,672580,677951,671221,664728,592669,"54.22",,,,,,,,45,3,"4-Seam Fastball",8,3,3,8,3,8,3,8,"Standard","Standard",141,"0","0.023",,,,"-0.023",,5,-5,"0.961","0.039",26,33,27,33,3,2,10,1,6,1,"0.99","0.9","-0.9","46.8"
"CH","2024-07-22","83.6","0.87","6.22","Walker, Christian",572233,666142,,"swinging_strike",,,,,8,"Christian Walker pops out to first baseman Vinnie Pasquantino in foul territory.","R","R","L","KC","AZ","S",,,1,0,2024,"1.26","0.96","0.19","1.45",,,,2,5,"Top",,,,,,,-4.0432496942572085,-121.52005659364941,-6.421770754649892,13.252148983225759,24.442834280222034,-21.62650453918521,"3.4","1.52",,,,"83.5",2047,"6.3",746280,521692,686469,624428,672580,677951,671221,664728,592669,"54.16",,,,,,,,45,2,"Changeup",8,3,3,8,3,8,3,8,"Standard","Standard",128,"0","-0.02","73.6","8.9",,"0.02",,5,-5,"0.961","0.039",26,33,27,33,3,2,10,1,6,1,"2.32","1.26","-1.26","45.6"
"FF","2024-07-22","95.6","0.56","6.37","Walker, Christian",572233,666142,,"ball",,,,,11,"Christian Walker pops out to first baseman Vinnie Pasquantino in foul territory.","R","R","L","KC","AZ","B",,,0,0,2024,"0.97","1.52","-0.96","2.81",,,,2,5,"Top",,,,,,,-6.167284902520975,-139.02125411327967,-7.170642915185474,13.953859349327956,30.158350202802193,-11.02254687658129,"3.55","1.63",,,,"95.6",2633,"6.2",746280,521692,686469,624428,672580,677951,671221,664728,592669,"54.26",,,,,,,,45,1,"4-Seam Fastball",8,3,3,8,3,8,3,8,"Standard","Standard",137,"0","0.015",,,,"-0.015",,5,-5,"0.961","0.039",26,33,27,33,3,2,10,1,6,1,"0.97","0.97","-0.97","47.7"
"CH","2024-07-22","82.5","1.04","6.34","Walker, Christian",572233,666142,"single","hit_into_play",,,,,6,"Christian Walker singles on a line drive to right fielder Hunter Renfroe.   Lourdes Gurriel Jr.  to 2nd.","R","R","L","KC","AZ","X",9,"line_drive",0,0,2024,"1.07","1.02","0.63","2.54",,,666971,1,3,"Top",164.04,96.73,,,,,-3.0167739266406537,-120.16612762793679,-4.108935349158759,10.959700601176284,23.692297003592518,-21.74155684836585,"3.4","1.52",250,"76.2",25,"82.4",1997,"6.2",746280,521692,686469,624428,672580,677951,671221,664728,592669,"54.27",0.694,0.649,"0.9",1,1,0,4,23,1,"Changeup",1,3,3,1,3,1,3,1,"Standard","Standard",126,"-0.027","0.478","56.2","7.0",0.778,"-0.478","88.0",-2,2,"0.278","0.722",26,33,27,33,2,1,10,1,6,1,"2.33","1.07","-1.07","44.7"
"SL","2024-07-22","81.5","1.49","6.48","Walker, Christian",572233,519293,"strikeout","swinging_strike_blocked",,,,,13,"Christian Walker strikes out swinging.","R","R","L","KC","AZ","S",2,,1,2,2024,"-0.28","0.43","-0.7","0.7",,606466,672515,2,9,"Top",,,,,,,-4.356748910914638,-118.68549222585796,-7.337890516948976,-2.0583615705719556,18.202689350715374,-27.077499564096136,"3.4","1.52",,,,"82.1",2253,"6.2",746280,521692,686469,624428,672580,677951,671221,664728,592669,"54.28",,0,"0",1,0,0,,81,4,"Slider",10,4,4,10,4,10,4,10,"Standard","Standard",256,"0.001","-0.301","67.5","9.2",,"0.301",,6,-6,"0.999","0.001",34,33,35,33,1,4,8,1,4,1,"2.94","-0.28","0.28","44.7"
"SL","2024-07-22","81.6","1.41","6.52","Walker, Christian",572233,519293,,"blocked_ball",,,,,13,"Christian Walker strikes out swinging.","R","R","L","KC","AZ","B",,,0,2,2024,"-0.09","0.06","-1.16","0.41",,606466,672515,2,9,"Top",,,,,,,-5.556962917036788,-118.53817737256071,-7.153375031202094,0.3161621477688716,25.11796047979189,-30.308808886615168,"3.53","1.59",,,,"80.8",2323,"6.1",746280,521692,686469,624428,672580,677951,671221,664728,592669,"54.42",,,,,,,,81,3,"Slider",10,4,4,10,4,10,4,10,"Standard","Standard",316,"0","0.005",,,,"-0.005",,6,-6,"0.999","0.001",34,33,35,33,1,4,8,1,4,1,"3.41","-0.09","0.09","45.7"
"SL","2024-07-22","81.4","1.72","6.49","Walker, Christian",572233,519293,,"foul",,,,,5,"Christian Walker strikes out swinging.","R","R","L","KC","AZ","S",,,0,1,2024,"-0.09","0.3","0.24","2.68",,606466,672515,2,9,"Top",,,,,,,-3.150361499724725,-118.64927966442323,-2.61779648473685,-0.28387051037776034,20.26686438432653,-29.023117082467312,"3.4","1.52",238,"77.3",38,"81.7",2227,"6.1",746280,521692,686469,624428,672580,677951,671221,664728,592669,"54.37",,,,,,,,81,2,"Slider",10,4,4,10,4,10,4,10,"Standard","Standard",297,"0","-0.073","68.9","6.5",,"0.073","88.0",6,-6,"0.999","0.001",34,33,35,33,1,4,8,1,4,1,"3.09","-0.09","0.09","45.8"
"FF","2024-07-22","89.6","1.4","6.6","Walker, Christian",572233,519293,,"foul",,,,,2,"Christian Walker strikes out swinging.","R","R","L","KC","AZ","S",,,0,0,2024,"0.65","1.5","-0.26","3.33",,606466,672515,2,9,"Top",,,,,,,-5.452516246694456,-130.37612827242333,-5.241193254092605,8.552388840536421,27.194788688936242,-14.194838962938595,"3.4","1.52",148,"77.3",12,"89.4",2285,"6.1",746280,521692,686469,624428,672580,677951,671221,664728,592669,"54.38",,,,,,,,81,1,"4-Seam Fastball",10,4,4,10,4,10,4,10,"Standard","Standard",147,"0","-0.077","76.7","7.7",,"0.077","88.0",6,-6,"0.999","0.001",34,33,35,33,1,4,8,1,4,1,"1.34","0.65","-0.65","49.9"
"SL","2024-07-22","82.9","0.99","6.37","Walker, Christian",572233,666142,"field_out","hit_into_play",,,,,5,"Christian Walker flies out to center fielder Kyle Isbel.","R","R","L","KC","AZ","X",8,"fly_ball",1,2,2024,"-0.14","-0.15","-0.03","2.22",,,,0,2,"Top",160.38,74.83,,,,,-2.0676106918800286,-120.9713625317627,-2.881049359081355,-1.0481617022186343,18.61740412814688,-33.44144798488466,"3.4","1.52",320,"92.2",36,"83.8",2452,"6.2",746280,521692,686469,624428,672580,677951,671221,664728,592669,"54.26",0.031,0.046,"0",1,0,0,3,8,4,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",347,"0.023","-0.167","77.5","7.4",0.088,"0.167","92.2",0,0,"0.5","0.5",26,33,27,33,1,0,10,1,6,1,"3.4","-0.14","0.14","48.1"
"FF","2024-07-22","93.6","0.79","6.5","Walker, Christian",572233,666142,,"foul",,,,,1,"Christian Walker flies out to center fielder Kyle Isbel.","R","R","L","KC","AZ","S",,,1,1,2024,"0.92","1.35","-0.75","3.42",,,,0,2,"Top",,,,,,,-5.984591314071582,-136.16837742800323,-5.139474814867051,12.823850084854525,31.456757154280936,-14.403761933095408,"3.4","1.52",171,"74.7",16,"93.1",2526,"6.1",746280,521692,686469,624428,672580,677951,671221,664728,592669,"54.4",,,,,,,,8,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",146,"0","-0.051","69.9","6.8",,"0.051","88.0",0,0,"0.5","0.5",26,33,27,33,1,0,10,1,6,1,"1.26","0.92","-0.92","48.0"
"CH","2024-07-22","82.4","1.02","6.26","Walker, Christian",572233,666142,,"ball",,,,,9,"Christian Walker flies out to center fielder Kyle Isbel.","R","R","L","KC","AZ","B",,,0,1,2024,"0.97","1.09","0.66","1.5",,,,0,2,"Top",,,,,,,-2.7053994854682735,-119.8435322449458,-6.348939267753768,9.87939024649384,24.26347067122485,-20.63394119867835,"3.45","1.6",,,,"82.1",2045,"6.2",746280,521692,686469,624428,672580,677951,671221,664728,592669,"54.26",,,,,,,,8,2,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",125,"0","0.023",,,,"-0.023",,0,0,"0.5","0.5",26,33,27,33,1,0,10,1,6,1,"2.28","0.97","-0.97","45.8"
"FF","2024-07-22","93.2","0.79","6.43","Walker, Christian",572233,666142,,"called_strike",,,,,1,"Christian Walker flies out to center fielder Kyle Isbel.","R","R","L","KC","AZ","S",,,0,0,2024,"0.91","1.32","-0.6","3.45",,,,0,2,"Top",,,,,,,-5.5660950328241094,-135.57601056719082,-4.739203317425956,12.414673679001512,31.580837390452327,-15.03660634430268,"3.44","1.6",,,,"92.7",2487,"6.2",746280,521692,686469,624428,672580,677951,671221,664728,592669,"54.32",,,,,,,,8,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",142,"0","-0.033",,,,"0.033",,0,0,"0.5","0.5",26,33,27,33,1,0,10,1,6,1,"1.32","0.91","-0.91","47.6"
"SL","2024-07-22","86.7","-1.98","5.85","Walker, Christian",572233,608717,"double","hit_into_play",,,,,6,"Christian Walker doubles (20) on a sharp line drive to center fielder Kyle Isbel.   Christian Walker to 3rd.  Christian Walker advances to 3rd, on a fielding error by center fielder Kyle Isbel.","R","R","R","KC","AZ","X",8,"line_drive",2,2,2024,"0.28","0.11","0.81","2.19",,,,0,8,"Top",101.12,52.27,,,,,6.121796391633501,-126.29536509541362,-2.8810149334023505,1.9833757356457733,21.452532044161295,-30.713549209846175,"3.4","1.52",310,"103.8",13,"87.6",2821,"6.5",746280,521692,686469,624428,672580,677951,671221,664728,592669,"54.04",0.894,0.917,"1.25",1,1,1,4,68,5,"Slider",10,3,3,10,3,10,3,10,"Standard","Standard",97,"-0.004","0.647","80.7","7.8",1.224,"-0.647","103.8",7,-7,"0.997","0.003",33,33,34,33,1,3,3,1,4,1,"2.88","-0.28","-0.28","35.5"
"FF","2024-07-22","91.6","-1.86","5.85","Walker, Christian",572233,608717,,"foul",,,,,3,"Christian Walker doubles (20) on a sharp line drive to center fielder Kyle Isbel.   Christian Walker to 3rd.  Christian Walker advances to 3rd, on a fielding error by center fielder Kyle Isbel.","R","R","R","KC","AZ","S",,,2,1,2024,"-0.6","1.19","0.59","2.85",,,,0,8,"Top",,,,,,,7.493086913858131,-133.24064277784026,-4.361552288315327,-8.622614319212747,25.803650784744462,-17.206414468637817,"3.4","1.52",302,"89.2",37,"92.4",2291,"6.6",746280,521692,686469,624428,672580,677951,671221,664728,592669,"53.95",,,,,,,,68,4,"4-Seam Fastball",10,3,3,10,3,10,3,10,"Standard","Standard",209,"0","-0.062","72.4","6.4",,"0.062","89.2",7,-7,"0.997","0.003",33,33,34,33,1,3,3,1,4,1,"1.51","0.6","0.6","34.1"
"CU","2024-07-22","80.3","-1.73","5.96","Walker, Christian",572233,608717,,"ball",,,,,14,"Christian Walker doubles (20) on a sharp line drive to center fielder Kyle Isbel.   Christian Walker to 3rd.  Christian Walker advances to 3rd, on a fielding error by center fielder Kyle Isbel.","R","R","R","KC","AZ","B",,,1,1,2024,"1.19","-0.81","1","1.16",,,,0,8,"Top",,,,,,,3.8055199442102863,-116.89872492663343,-2.3697422845329346,10.07096510865757,23.76588260683319,-39.29710376562035,"3.51","1.54",,,,"80.4",3186,"6.5",746280,521692,686469,624428,672580,677951,671221,664728,592669,"53.96",,,,,,,,68,3,"Curveball",10,3,3,10,3,10,3,10,"Standard","Standard",45,"0","0.048",,,,"-0.048",,7,-7,"0.997","0.003",33,33,34,33,1,3,3,1,4,1,"4.36","-1.19","-1.19","39.1"
"CU","2024-07-22","80.1","-1.75","5.95","Walker, Christian",572233,608717,,"ball",,,,,14,"Christian Walker doubles (20) on a sharp line drive to center fielder Kyle Isbel.   Christian Walker to 3rd.  Christian Walker advances to 3rd, on a fielding error by center fielder Kyle Isbel.","R","R","R","KC","AZ","B",,,0,1,2024,"1.12","-0.39","1.13","1.82",,,,0,8,"Top",,,,,,,4.254097295200102,-116.65221524916085,-1.7113826464787771,9.510004424402432,21.07817216770178,-35.644232404768715,"3.5","1.57",,,,"80.7",3009,"6.5",746280,521692,686469,624428,672580,677951,671221,664728,592669,"53.95",,,,,,,,68,2,"Curveball",10,3,3,10,3,10,3,10,"Standard","Standard",54,"0","0.023",,,,"-0.023",,7,-7,"0.997","0.003",33,33,34,33,1,3,3,1,4,1,"3.93","-1.12","-1.12","39.0"
"SL","2024-07-22","85.9","-1.95","5.94","Walker, Christian",572233,608717,,"foul",,,,,9,"Christian Walker doubles (20) on a sharp line drive to center fielder Kyle Isbel.   Christian Walker to 3rd.  Christian Walker advances to 3rd, on a fielding error by center fielder Kyle Isbel.","R","R","R","KC","AZ","S",,,0,0,2024,"0.12","0.15","0.54","2.06",,,,0,8,"Top",,,,,,,5.662897928445923,-124.98486287872234,-3.2777964444737715,0.13646162679063306,24.078809498211374,-30.110088094946658,"3.4","1.52",200,"70.3",42,"86.4",2724,"6.5",746280,521692,686469,624428,672580,677951,671221,664728,592669,"53.99",,,,,,,,68,1,"Slider",10,3,3,10,3,10,3,10,"Standard","Standard",121,"0","-0.033","75.7","7.6",,"0.033","88.0",7,-7,"0.997","0.003",33,33,34,33,1,3,3,1,4,1,"2.92","-0.12","-0.12","38.3"
"ST","2024-07-21","81.3","2.66","5.41","Walker, Christian",572233,684007,"field_out","hit_into_play",,,,,8,"Christian Walker pops out to shortstop Dansby Swanson.","R","R","L","CHC","AZ","X",6,"popup",1,1,2024,"-0.55","0.39","0.24","1.82",,,,0,7,"Top",105.88,147.52,,,,,-4.358366359419911,-118.5076065319078,-2.295005037260336,-4.476111963004037,19.507838676575854,-28.29598744250281,"3.42","1.52",154,"92.9",61,"81.6",2460,"6.1",746853,621512,683737,663538,666624,621020,664023,691718,643565,"54.38",0.014,0.018,"0",1,0,0,3,41,3,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",283,"0.039","-0.218","77.2","8.5",0.026,"0.218","92.9",0,0,"0.5","0.5",30,33,31,33,3,2,11,1,6,1,"3.01","-0.55","0.55","38.5"
"FF","2024-07-21","89.9","2.73","5.28","Walker, Christian",572233,684007,,"foul",,,,,6,"Christian Walker pops out to shortstop Dansby Swanson.","R","R","L","CHC","AZ","S",,,1,0,2024,"0.9","1.27","0.45","2.4",,,,0,7,"Top",,,,,,,-7.527614163029738,-130.72424690588207,-3.8769036675127726,11.879492425723747,25.355516174668132,-16.92474867522038,"3.42","1.52",185,"76.6",67,"89.9",2251,"6.1",746853,621512,683737,663538,666624,621020,664023,691718,643565,"54.36",,,,,,,,41,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",149,"0","-0.044",,,,"0.044","88.0",0,0,"0.5","0.5",30,33,31,33,3,2,11,1,6,1,"1.53","0.9","-0.9","36.4"
"FF","2024-07-21","89.9","2.66","5.32","Walker, Christian",572233,684007,,"ball",,,,,14,"Christian Walker pops out to shortstop Dansby Swanson.","R","R","L","CHC","AZ","B",,,0,0,2024,"0.97","1.19","1.11","2.05",,,,0,7,"Top",,,,,,,-5.870651208117519,-130.72152574430646,-4.642553490677779,12.395861953539297,27.666876166257264,-17.725540902814394,"3.4","1.52",,,,"89.5",2231,"6.1",746853,621512,683737,663538,666624,621020,664023,691718,643565,"54.42",,,,,,,,41,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",147,"0","0.034",,,,"-0.034",,0,0,"0.5","0.5",30,33,31,33,3,2,11,1,6,1,"1.63","0.97","-0.97","38.6"
"FF","2024-07-21","92.6","2.61","5.31","Walker, Christian",572233,684007,"strikeout","swinging_strike",,,,,3,"Christian Walker strikes out swinging.","R","R","L","CHC","AZ","S",2,,2,2,2024,"0.97","1.42","0.47","2.91",,,545341,1,4,"Top",,,,,,,-7.545520956091891,-134.61508405491935,-3.371868324324854,13.475361419547836,30.66234094005861,-14.436455763537412,"3.42","1.52",,,,"92",2374,"6.1",746853,621512,683737,663538,666624,621020,664023,691718,643565,"54.39",,0,"0",1,0,0,,23,6,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",141,"0.034","-0.27","77.4","6.8",,"0.27",,0,0,"0.497","0.503",30,33,31,33,2,1,11,1,6,1,"1.26","0.97","-0.97","37.0"
"FF","2024-07-21","92.8","2.57","5.39","Walker, Christian",572233,684007,,"ball",,,,,12,"Christian Walker strikes out swinging.","R","R","L","CHC","AZ","B",,,1,2,2024,"0.85","1.46","0.06","4.81",,,545341,1,4,"Top",,,,,,,-8.234492014467962,-134.84282762108904,1.1395697079827978,12.220716933175506,30.4981297562317,-14.88941421811473,"3.4","1.47",,,,"92.1",2475,"6",746853,621512,683737,663538,666624,621020,664023,691718,643565,"54.45",,,,,,,,23,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",146,"0","0.056",,,,"-0.056",,0,0,"0.497","0.503",30,33,31,33,2,1,11,1,6,1,"1.2","0.85","-0.85","38.3"
"CH","2024-07-21","82.6","2.39","5.55","Walker, Christian",572233,684007,,"foul",,,,,14,"Christian Walker strikes out swinging.","R","R","L","CHC","AZ","S",,,1,2,2024,"1.3","0.73","0.09","1.22",,,545341,1,4,"Top",,,,,,,-7.750933650325182,-120.11403927722384,-4.8015930483202744,14.090832896964502,22.022748474608164,-24.392221881581012,"3.42","1.52",2,"58.6",-37,"82.6",1950,"6.2",746853,621512,683737,663538,666624,621020,664023,691718,643565,"54.29",,,,,,,,23,4,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",113,"0","0","69.3","8.6",,"0","88.0",0,0,"0.497","0.503",30,33,31,33,2,1,11,1,6,1,"2.6","1.3","-1.3","48.5"
"CH","2024-07-21","81.6","2.31","5.53","Walker, Christian",572233,684007,,"swinging_strike",,,,,7,"Christian Walker strikes out swinging.","R","R","L","CHC","AZ","S",,,1,1,2024,"0.96","0.74","-0.31","1.73",,,545341,1,4,"Top",,,,,,,-7.742748321811478,-118.59648785069766,-3.4239176687499677,10.490195343506096,21.224326512195123,-24.729530079521663,"3.42","1.52",,,,"81.9",1644,"6.4",746853,621512,683737,663538,666624,621020,664023,691718,643565,"54.11",,,,,,,,23,3,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",113,"0","-0.069","77.3","8.6",,"0.069",,0,0,"0.497","0.503",30,33,31,33,2,1,11,1,6,1,"2.67","0.96","-0.96","45.5"
